0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,classLabel
-0.08747215569019318,0.0910094752907753,0.020340852439403534,-0.036660853773355484,-0.06771959364414215,-0.00733643164858222,-0.038447290658950806,-0.09083358198404312,0.175225168466568,-0.06916282325983047,0.14535267651081085,-0.015358416363596916,-0.24996431171894073,-0.1668224334716797,0.16437436640262604,0.13728898763656616,-0.11199960112571716,-0.16640064120292664,-0.10404089838266373,-0.0678202286362648,-0.04301802068948746,0.016038553789258003,-0.0010085254907608032,0.09236207604408264,-0.15027686953544617,-0.3716806173324585,-0.08523021638393402,-0.12562543153762817,0.007751010358333588,-0.0690808817744255,0.007589769549667835,0.060369208455085754,-0.17069219052791595,-0.06536759436130524,0.06904441863298416,0.14477626979351044,-0.05470806360244751,-0.020841866731643677,0.1955633908510208,-0.005308929830789566,-0.1911969631910324,-0.010167285799980164,0.01135563850402832,0.2013632208108902,0.20725204050540924,0.06692632287740707,0.01378742977976799,0.02288159355521202,0.17898988723754883,-0.27271968126296997,0.051177866756916046,0.15350326895713806,0.10731548815965652,0.05959049612283707,0.10054752975702286,-0.1439552754163742,0.06125178560614586,0.14143317937850952,-0.3340456187725067,0.0931832417845726,0.0026083681732416153,-0.19071713089942932,-0.07015952467918396,0.06100913882255554,0.17615430057048798,0.11878807842731476,-0.11795595288276672,-0.12105173617601395,0.17257612943649292,-0.2045576274394989,0.0022622905671596527,0.14589647948741913,-0.09706833958625793,-0.2148294597864151,-0.3147073984146118,0.04823644459247589,0.424378365278244,0.13927648961544037,-0.22282721102237701,-0.04926822707056999,0.015060159377753735,-0.04042811691761017,0.07111956924200058,0.07569725066423416,-0.03764427453279495,-0.13071389496326447,-0.11605686694383621,0.013034678995609283,0.2060036063194275,0.044193048030138016,-0.016561368480324745,0.26066622138023376,0.022175844758749008,0.07805058360099792,0.0018043536692857742,0.08410856872797012,-0.029646236449480057,-0.08715759962797165,-0.0643688291311264,-0.016399618238210678,0.06998968869447708,-0.07828659564256668,-0.02092370018362999,0.06778961420059204,-0.16702307760715485,0.1941802203655243,0.0018200278282165527,-0.008390963077545166,-0.060235969722270966,0.006005903705954552,-0.08950208872556686,-0.008094422519207,0.17650602757930756,-0.2899722456932068,0.21331170201301575,0.21157310903072357,-0.05394755303859711,0.12120616436004639,-0.04023420438170433,0.026198383420705795,-0.0005454546771943569,-0.12395044416189194,-0.15549473464488983,-0.15027545392513275,0.026225008070468903,-0.04425353556871414,0.04877331107854843,0.02063959464430809,s01
-0.048440687358379364,0.09311051666736603,-0.026701584458351135,-0.050507552921772,-0.10579545795917511,0.00972098857164383,-0.04999057203531265,-0.14206761121749878,0.12224802374839783,-0.11229049414396286,0.11170274019241333,0.007120247930288315,-0.26364395022392273,-0.14832261204719543,0.0703386664390564,0.14445094764232635,-0.09520284086465836,-0.15737944841384888,-0.14367565512657166,-0.07311305403709412,-0.08933356404304504,0.0035898610949516296,0.007338952273130417,0.029515177011489868,-0.09607098996639252,-0.27496105432510376,-0.1293189525604248,-0.07718084007501602,-0.019797328859567642,-0.08736497163772583,0.0104391910135746,0.10010284185409546,-0.21336576342582703,-0.07116858661174774,0.05273839086294174,0.13718289136886597,-0.06468353420495987,0.01827123574912548,0.18133772909641266,-0.013273775577545166,-0.13835597038269043,0.023676112294197083,0.032841186970472336,0.19878841936588287,0.23684161901474,0.05381264537572861,-0.00784744881093502,-0.010944945737719536,0.14893333613872528,-0.29971081018447876,0.08315989375114441,0.128326877951622,0.07997895777225494,0.10576029121875763,0.03993183374404907,-0.11552006751298904,0.08567594736814499,0.15820950269699097,-0.27086684107780457,0.035619933158159256,0.07044171541929245,-0.2413710206747055,-0.10196919739246368,0.05343862250447273,0.18333493173122406,0.15182210505008698,-0.0731845498085022,-0.16363663971424103,0.2068551480770111,-0.23049354553222656,-0.01219634898006916,0.08186303824186325,-0.05837153643369675,-0.13922901451587677,-0.31947579979896545,0.07764163613319397,0.4177699685096741,0.21177804470062256,-0.14887040853500366,0.00364716537296772,-0.02511373721063137,-0.02944815158843994,0.05620735511183739,0.028503017500042915,-0.04203356057405472,-0.12958134710788727,-0.08788272738456726,0.04928039014339447,0.19851864874362946,0.008659101091325283,-0.005570912733674049,0.2215089499950409,0.04181130975484848,0.07394394278526306,0.03277182579040527,0.0359027236700058,-0.007180193439126015,-0.08809737861156464,-0.09189443290233612,0.03841743618249893,-0.0030114920809865,-0.08926074206829071,0.0022629238665103912,0.09036701917648315,-0.09509551525115967,0.21805346012115479,-0.04058315232396126,-0.021272122859954834,-0.07472117990255356,-0.034097086638212204,-0.042602717876434326,-0.004023250192403793,0.15090569853782654,-0.28118303418159485,0.22455421090126038,0.15859673917293549,-0.07387147098779678,0.12427325546741486,0.0017246333882212639,0.11887537688016891,-0.012127632275223732,-0.11197219789028168,-0.1813557893037796,-0.1612645983695984,0.06139130890369415,-0.019366711378097534,0.06105627864599228,0.05481620505452156,s01
-0.041753530502319336,0.1497390866279602,0.029219895601272583,-0.03353005647659302,-0.11471836268901825,0.028814883902668953,-0.029673254117369652,-0.12909656763076782,0.20401597023010254,-0.11072923243045807,0.15115401148796082,-0.03549391031265259,-0.22816309332847595,-0.08602562546730042,0.12765365839004517,0.1344228833913803,-0.1585461050271988,-0.15692420303821564,-0.13510645925998688,-0.05136214941740036,-0.07710742950439453,-0.01081041619181633,0.004299730062484741,0.04646103084087372,-0.08882157504558563,-0.38588860630989075,-0.1315269023180008,-0.09368845820426941,0.1239081621170044,-0.05086551979184151,-0.007983338087797165,0.025342555716633797,-0.16074183583259583,-0.057348571717739105,0.056658338755369186,0.07066328823566437,-0.03697925806045532,-0.05395150184631348,0.17015142738819122,-0.06629297137260437,-0.1797676682472229,0.03932284563779831,0.013117976486682892,0.2078983187675476,0.2326395958662033,0.0476510226726532,0.04465900734066963,-0.027231156826019287,0.15710291266441345,-0.21163927018642426,0.09279412031173706,0.14596809446811676,0.11062904447317123,0.045290589332580566,0.09124788641929626,-0.12730972468852997,0.03538927435874939,0.16389800608158112,-0.29394927620887756,0.10461369901895523,0.1304585486650467,-0.1173958107829094,-0.08819206804037094,0.04422478377819061,0.21346117556095123,0.13896429538726807,-0.15280166268348694,-0.19005770981311798,0.15486712753772736,-0.2155224084854126,0.02083643525838852,0.06454702466726303,-0.12482360005378723,-0.14667731523513794,-0.31762558221817017,0.034832894802093506,0.46892109513282776,0.1338863968849182,-0.2127867490053177,-0.030826682224869728,-0.03294851630926132,-0.011997779831290245,0.07237401604652405,0.10414052754640579,-0.07791478931903839,-0.15703758597373962,-0.12409671396017075,0.025695782154798508,0.19338735938072205,0.04544608294963837,-0.04409682750701904,0.2274416834115982,0.009734366089105606,0.005249648354947567,-0.029881056398153305,0.09220524877309799,-0.07946084439754486,-0.12082599103450775,-0.07268775999546051,-0.021362580358982086,0.0275384783744812,-0.04906972870230675,-0.06824992597103119,0.11857756972312927,-0.15852713584899902,0.25175541639328003,-0.0209011510014534,0.0412408784031868,-0.026233259588479996,-0.021237879991531372,-0.06824896484613419,0.011510014533996582,0.18929095566272736,-0.28612762689590454,0.1803593635559082,0.15411613881587982,-0.013836052268743515,0.09974535554647446,-0.024596616625785828,0.052227601408958435,0.01971108466386795,-0.061322227120399475,-0.18620654940605164,-0.15048694610595703,-0.017831768840551376,-0.08642449975013733,0.06547538191080093,0.0416717566549778,s01
-0.07685010880231857,0.08814236521720886,-0.020732063800096512,-0.011981148272752762,-0.07977399975061417,0.03448856621980667,-0.017248667776584625,-0.11570361256599426,0.11249212920665741,-0.058798883110284805,0.06752747297286987,-0.012692511081695557,-0.23232883214950562,-0.15620335936546326,0.08784857392311096,0.15984487533569336,-0.09593814611434937,-0.1467897593975067,-0.1605493426322937,-0.06919627636671066,-0.023216433823108673,0.009203576482832432,0.016948558390140533,0.039706673473119736,-0.0973263680934906,-0.32428354024887085,-0.08099821954965591,-0.12260888516902924,-0.007797613739967346,-0.07621797919273376,0.00557485967874527,0.03066554293036461,-0.2222251147031784,-0.04430592805147171,0.034122075885534286,0.067641481757164,-0.08187681436538696,-0.009176798164844513,0.1892862170934677,-0.005141694098711014,-0.16273553669452667,0.0638178288936615,0.05172339826822281,0.17089755833148956,0.2472183108329773,0.07132704555988312,0.024400103837251663,-0.019497131928801537,0.18918687105178833,-0.27878475189208984,0.021823057904839516,0.10156124085187912,0.1580944061279297,0.07353602349758148,0.08338810503482819,-0.12155881524085999,0.09931039810180664,0.09428522735834122,-0.272763192653656,0.10537124425172806,0.03327924385666847,-0.19961507618427277,-0.08629929274320602,0.08112479746341705,0.19506193697452545,0.11380334198474884,-0.06768661737442017,-0.1561528742313385,0.18228724598884583,-0.21474051475524902,0.00677137728780508,0.12454084306955338,-0.04592137038707733,-0.1710371971130371,-0.30747973918914795,0.03411361202597618,0.4199519157409668,0.18606798350811005,-0.22538532316684723,-0.04076213762164116,-0.03481648117303848,0.012981059029698372,0.07499091327190399,0.05915311723947525,-0.09314943850040436,-0.13436631858348846,-0.13557706773281097,0.013242892920970917,0.22154998779296875,0.00308198481798172,-0.01624215953052044,0.254675954580307,0.07291916012763977,0.06366730481386185,-0.016863279044628143,0.03206740319728851,-0.06057114154100418,-0.08115572482347488,-0.03815627098083496,-0.03339046984910965,0.05855713039636612,-0.06646574288606644,0.02999153360724449,0.10153674334287643,-0.13964667916297913,0.21449308097362518,-0.0894169807434082,0.007120972499251366,-0.06389690190553665,-0.011270487681031227,-0.04109904542565346,0.04309098422527313,0.1111791655421257,-0.24920710921287537,0.19302627444267273,0.1697607785463333,-0.09231702983379364,0.07847191393375397,-0.018011651933193207,0.08058895170688629,-0.0374128520488739,-0.06207030266523361,-0.19787514209747314,-0.14224383234977722,0.060264065861701965,-0.03451799601316452,0.06548786908388138,0.0400862917304039,s01
-0.0708344504237175,0.11861768364906311,0.0009093917906284332,-0.04427627474069595,-0.11086974292993546,0.0190480537712574,-0.021691497415304184,-0.11442352831363678,0.14437204599380493,-0.09390272200107574,0.11891454458236694,-0.00294296070933342,-0.21464668214321136,-0.15958186984062195,0.12292216718196869,0.15014871954917908,-0.0758880227804184,-0.1342218816280365,-0.16195359826087952,-0.12184736132621765,-0.0231928750872612,0.02373836562037468,-0.013944491744041443,0.08106295019388199,-0.14656826853752136,-0.31165802478790283,-0.061066240072250366,-0.07313500344753265,0.006178803741931915,-0.09581808745861053,0.009152946062386036,0.11304569989442825,-0.18801845610141754,-0.029700612649321556,0.05576838180422783,0.14830045402050018,-0.06366576999425888,-0.016085784882307053,0.14801587164402008,-0.012857010588049889,-0.1572168916463852,0.03368856757879257,-0.010532405227422714,0.17308905720710754,0.21831969916820526,0.052525393664836884,0.04240803420543671,-0.04410281404852867,0.2076071947813034,-0.2451096773147583,0.04763895273208618,0.1462550312280655,0.05437888950109482,0.07262496650218964,0.08356428891420364,-0.13751959800720215,0.06323067843914032,0.11937481164932251,-0.26710888743400574,0.019756095483899117,0.03762849420309067,-0.2108336091041565,-0.1267869770526886,-0.009653976187109947,0.12265796214342117,0.14309586584568024,-0.05838826671242714,-0.15860606729984283,0.2039187103509903,-0.2041478157043457,-0.01113420445472002,0.10367684066295624,-0.06977240741252899,-0.1863047033548355,-0.2463344782590866,0.08744832873344421,0.41582924127578735,0.23492510616779327,-0.21554991602897644,-0.009096888825297356,0.016850672662258148,0.006728058680891991,0.11084698140621185,0.06228748708963394,-0.04419269785284996,-0.11163195222616196,-0.07576706260442734,0.06478959321975708,0.19241902232170105,0.013291860930621624,0.002617916092276573,0.2517055869102478,0.0652385801076889,0.07182392477989197,0.005958362482488155,-0.009690497070550919,-0.041186269372701645,-0.014428725466132164,-0.06245850771665573,0.0046341922134160995,0.06333746761083603,-0.06036626920104027,0.02079816348850727,0.04174705594778061,-0.12123239040374756,0.2633870542049408,-0.030915845185518265,0.018099065870046616,-0.0658268928527832,-0.02411223202943802,-0.06386201083660126,0.034411076456308365,0.14420410990715027,-0.2571788430213928,0.22223637998104095,0.16492445766925812,-0.0623917393386364,0.15264961123466492,0.009646224789321423,0.11872591078281403,0.028498822823166847,-0.11797353625297546,-0.17123016715049744,-0.13442617654800415,0.09937930852174759,-0.04949288070201874,0.036619286984205246,0.013008171692490578,s01
-0.07798309624195099,0.07018419355154037,-0.007399421185255051,0.007514588534832001,-0.09941625595092773,-0.01300300657749176,-0.01498349104076624,-0.059851642698049545,0.08548632264137268,-0.06788221001625061,0.08135360479354858,-0.0700928345322609,-0.24809832870960236,-0.11523164063692093,0.08323245495557785,0.1376529484987259,-0.1055370643734932,-0.15240132808685303,-0.14521226286888123,-0.08649182319641113,-0.06550858169794083,0.0259113647043705,0.006703808903694153,0.06822172552347183,-0.09457392245531082,-0.347761332988739,-0.052701421082019806,-0.1220991238951683,0.030796976760029793,-0.10078383982181549,0.00016748160123825073,0.09214577823877335,-0.18175354599952698,-0.06297442317008972,0.05873595178127289,0.11584902554750443,-0.04119965434074402,-0.009611375629901886,0.20198534429073334,-0.010738682001829147,-0.1623120754957199,0.0038384292274713516,0.03189869970083237,0.22290852665901184,0.2078283131122589,0.05951681733131409,0.022285962477326393,0.005314248614013195,0.15781067311763763,-0.2799946665763855,0.033155929297208786,0.1205102950334549,0.09372139722108841,0.06904225051403046,0.09874644875526428,-0.1399625688791275,0.06470946967601776,0.1329353004693985,-0.26029303669929504,0.12798114120960236,0.008464723825454712,-0.1735498607158661,-0.06927037984132767,0.051120825111866,0.1766177862882614,0.07530124485492706,-0.06904640793800354,-0.12542572617530823,0.20413923263549805,-0.21976560354232788,0.019431758671998978,0.15360692143440247,-0.036244943737983704,-0.18148553371429443,-0.26001620292663574,0.051454149186611176,0.3881528377532959,0.16732558608055115,-0.19399039447307587,-0.027061963453888893,0.042708925902843475,-0.03829140216112137,0.10700258612632751,0.09167680889368057,-0.06065627187490463,-0.11370310187339783,-0.10432320833206177,0.04966900870203972,0.19175907969474792,0.034532591700553894,-0.02693311497569084,0.2227969765663147,0.024946508929133415,0.042623937129974365,0.031943514943122864,0.06582356244325638,-0.04033317044377327,-0.06364190578460693,-0.06142584979534149,-0.0018025003373622894,0.12236502766609192,-0.11134881526231766,-0.015910141170024872,0.06845730543136597,-0.1019589900970459,0.15180188417434692,-0.08438027650117874,-0.003596622496843338,-0.05883233994245529,-0.02304626628756523,-0.04079044237732887,0.0421525277197361,0.16612595319747925,-0.27260327339172363,0.20429614186286926,0.19256198406219482,-0.11326660215854645,0.10109604895114899,-0.03833242505788803,0.05004186928272247,0.023038916289806366,-0.10800429433584213,-0.1765991747379303,-0.15347513556480408,0.05040464550256729,-0.03754197061061859,0.030099760740995407,0.010492444038391113,s01
-0.07491463422775269,0.12049365043640137,-0.03965097293257713,0.010542210191488266,-0.14614343643188477,0.04440687596797943,-0.024091778323054314,-0.11795644462108612,0.14529955387115479,-0.07566143572330475,0.12213866412639618,-0.04883795976638794,-0.20350749790668488,-0.0811394527554512,0.13105139136314392,0.11895769089460373,-0.10829382389783859,-0.14357146620750427,-0.17241500318050385,-0.04368270933628082,-0.05936484783887863,-0.023181769996881485,0.04263085871934891,0.06035419553518295,-0.1286516934633255,-0.40761303901672363,-0.04638718068599701,-0.0944461077451706,0.06598548591136932,-0.05556737631559372,-0.0037573277950286865,0.03803737834095955,-0.2522127628326416,-0.0566319115459919,0.01762896403670311,0.1682557612657547,-0.08411736786365509,-0.0023951195180416107,0.17660748958587646,-0.02773188427090645,-0.17971479892730713,0.05734746903181076,0.011717945337295532,0.20891104638576508,0.21072602272033691,0.07572202384471893,0.021153291687369347,-0.016662897542119026,0.1665678769350052,-0.2661275863647461,0.07129272073507309,0.11223623156547546,0.1121990978717804,0.0836104229092598,0.0716155543923378,-0.11579801142215729,0.08585536479949951,0.12885263562202454,-0.2533262073993683,0.10720867663621902,0.0685187429189682,-0.10982544720172882,-0.04247590899467468,0.028381478041410446,0.271811306476593,0.14301276206970215,-0.06834009289741516,-0.13673730194568634,0.1380768120288849,-0.1932385116815567,-0.019609078764915466,0.07237447053194046,-0.04869752377271652,-0.17790257930755615,-0.31772249937057495,0.049296844750642776,0.41235822439193726,0.1566794365644455,-0.25711408257484436,-0.061072468757629395,-0.04239070415496826,-0.0197584331035614,0.10451577603816986,0.042721882462501526,-0.04883217439055443,-0.13759352266788483,-0.17079737782478333,0.016657598316669464,0.2745763957500458,-0.0116733992472291,-0.008797939866781235,0.27225303649902344,0.058284465223550797,0.04413365572690964,-0.009652817621827126,0.06276371330022812,-0.11647036671638489,-0.04665834456682205,-0.10436859726905823,-0.04005058854818344,0.08296681195497513,-0.06435242295265198,-0.02310299500823021,0.084206722676754,-0.18671837449073792,0.23868124186992645,-0.03975243866443634,0.028914017602801323,0.01530512236058712,0.00558922253549099,-0.10382293164730072,-0.023864347487688065,0.16925114393234253,-0.2759929597377777,0.2504837214946747,0.17707189917564392,-0.03907812759280205,0.11853709071874619,0.02048656716942787,0.06444081664085388,0.008987914770841599,-0.014239951968193054,-0.19378599524497986,-0.13476084172725677,0.029187802225351334,-0.045084260404109955,0.002762320451438427,0.08639224618673325,s01
-0.02606694959104061,0.1260664016008377,0.021258175373077393,-0.003030531108379364,-0.11052171140909195,0.043735552579164505,-0.01227259635925293,-0.1346101313829422,0.18376661837100983,-0.10757910460233688,0.12604190409183502,-0.02469288557767868,-0.25062087178230286,-0.09851052612066269,0.1259320229291916,0.16957297921180725,-0.07094600796699524,-0.18199795484542847,-0.13203860819339752,-0.06941665709018707,-0.04891885817050934,0.009837763383984566,-0.03588057681918144,0.04457232356071472,-0.09197890758514404,-0.3291955590248108,-0.11354269087314606,-0.08938613533973694,0.01547517441213131,-0.09644635021686554,-0.012691393494606018,0.05303129553794861,-0.17505350708961487,-0.0563824325799942,0.06197766587138176,0.09800030291080475,-0.08929456025362015,-0.025811955332756042,0.16634969413280487,-0.0067232754081487656,-0.16413426399230957,0.04100542515516281,0.03927797079086304,0.19938777387142181,0.2143251895904541,0.07293415814638138,0.014101115055382252,-0.03281647339463234,0.1592288315296173,-0.27457395195961,0.09517484158277512,0.08371411263942719,0.12918585538864136,0.09620623290538788,0.08756249397993088,-0.20332102477550507,0.05794635787606239,0.10200987011194229,-0.28379854559898376,0.15134212374687195,0.07964616268873215,-0.23375564813613892,-0.10518579930067062,0.07802766561508179,0.1935185194015503,0.138027161359787,-0.059202078729867935,-0.18462438881397247,0.18862135708332062,-0.21102464199066162,-0.005263420753180981,0.09412674605846405,-0.0690307468175888,-0.18146724998950958,-0.29523468017578125,0.06085070222616196,0.451530396938324,0.1746133416891098,-0.2390270233154297,-0.027760513126850128,0.018655050545930862,0.007459279149770737,0.08878662437200546,0.07063954323530197,-0.04013613611459732,-0.14952845871448517,-0.15658602118492126,0.01928320899605751,0.22278860211372375,-0.010307885706424713,-0.019566716626286507,0.28110790252685547,0.015431106090545654,0.06967385858297348,-0.0019572805613279343,0.04130454361438751,-0.05251818895339966,-0.06651359796524048,-0.08880873024463654,-0.06842871755361557,0.05723061040043831,-0.0683855339884758,-0.012327812612056732,0.08286486566066742,-0.15608686208724976,0.22749659419059753,-0.040661539882421494,0.02666865848004818,-0.05854186415672302,-0.01447688415646553,-0.09143109619617462,0.028122931718826294,0.1899431198835373,-0.2657766342163086,0.21297824382781982,0.1643063873052597,-0.03641027957201004,0.1152271181344986,-0.00010621221736073494,0.07920791208744049,0.038496628403663635,-0.11514601856470108,-0.20749731361865997,-0.11286987364292145,0.030082866549491882,-0.03453906625509262,0.029946833848953247,0.08310656249523163,s01
-0.024329746142029762,0.13811053335666656,-0.032548531889915466,0.0010562874376773834,-0.09353221952915192,0.07952169328927994,-0.017466315999627113,-0.15550735592842102,0.18114987015724182,-0.08074044436216354,0.118375763297081,-0.03767658397555351,-0.20636886358261108,-0.07531383633613586,0.12487132847309113,0.11588282138109207,-0.13219907879829407,-0.1440320461988449,-0.18746036291122437,-0.06477593630552292,-0.06767314672470093,-0.011422265321016312,0.01596973091363907,0.05081406980752945,-0.09276337921619415,-0.37723004817962646,-0.05007920414209366,-0.11604000627994537,0.12005725502967834,-0.06389063596725464,0.006852608174085617,0.021678751334547997,-0.19340971112251282,-0.03118225187063217,0.031119756400585175,0.09759613871574402,-0.0923449769616127,-0.017525169998407364,0.17365285754203796,-0.03092694841325283,-0.1685522049665451,0.06360825896263123,0.005871962755918503,0.19368396699428558,0.20797473192214966,0.08027936518192291,0.020138714462518692,-0.05390788987278938,0.16435003280639648,-0.2457512617111206,0.060244329273700714,0.1351969838142395,0.13887356221675873,0.09046971052885056,0.11038299649953842,-0.14391660690307617,0.0710291713476181,0.11460795998573303,-0.2591376006603241,0.1332058310508728,0.0808326005935669,-0.08994710445404053,-0.06876076757907867,0.03399960324168205,0.20612360537052155,0.1093163788318634,-0.08578886836767197,-0.12377733737230301,0.11997616291046143,-0.17866764962673187,0.0021497318521142006,0.0982968881726265,-0.053103819489479065,-0.21344727277755737,-0.23692628741264343,0.04795174300670624,0.428463339805603,0.19366179406642914,-0.24524259567260742,-0.06318539381027222,-0.01052109245210886,-0.03565371036529541,0.09346361458301544,0.04702163115143776,-0.09063643217086792,-0.1493925005197525,-0.12158860266208649,0.03483784198760986,0.20696990191936493,0.004693073220551014,0.014001833274960518,0.2800128161907196,0.01867980882525444,0.021721120923757553,-0.06313848495483398,0.06038760021328926,-0.11023253947496414,-0.020822497084736824,-0.07536537945270538,-0.09196611493825912,0.12195265293121338,-0.039448246359825134,0.012422937899827957,0.06327866017818451,-0.19801589846611023,0.26863887906074524,-0.03639454022049904,0.03391001373529434,0.044851697981357574,-0.007680648937821388,-0.05722391605377197,0.032385386526584625,0.21141891181468964,-0.2686334550380707,0.2239818423986435,0.18563196063041687,-0.022691920399665833,0.09287464618682861,-0.010439443401992321,0.05102746561169624,0.023162055760622025,-0.052556633949279785,-0.21526077389717102,-0.12663179636001587,0.01923615112900734,-0.07193142920732498,-0.0076654646545648575,0.04020797088742256,s01
-0.013472232967615128,0.10176968574523926,-0.039771243929862976,0.017604824155569077,-0.051812026649713516,0.013273149728775024,-0.01403452455997467,-0.024298690259456635,0.1527269184589386,-0.04234170913696289,0.18056954443454742,-0.03643133491277695,-0.2083330750465393,-0.058356061577796936,0.12254379689693451,0.09377135336399078,-0.24100567400455475,-0.06785070151090622,-0.09734770655632019,-0.04008075222373009,0.021761849522590637,-0.036350008100271225,0.028857678174972534,0.019106067717075348,-0.17181718349456787,-0.3937838673591614,-0.06278932094573975,-0.12677110731601715,0.09068769216537476,-0.12715455889701843,0.02487999014556408,0.01811423897743225,-0.12487244606018066,-0.011679472401738167,0.020131640136241913,0.029009245336055756,-0.11695986241102219,-0.06300034373998642,0.2594282627105713,0.05075966566801071,-0.14334280788898468,-0.01074213720858097,0.047488849610090256,0.21338531374931335,0.22678883373737335,0.10116833448410034,0.03287535905838013,-0.0039468444883823395,0.08932213485240936,-0.27423903346061707,0.004045440815389156,0.1847172975540161,0.04950525984168053,0.1285703182220459,0.07881701737642288,-0.14332376420497894,0.030326195061206818,0.058136746287345886,-0.21278338134288788,0.1108054518699646,0.02558150142431259,-0.13499416410923004,-0.017563309520483017,0.026626814156770706,0.19454731047153473,0.0933912843465805,-0.0609600692987442,-0.11643935739994049,0.07494143396615982,-0.2450588047504425,-0.08537450432777405,0.0364362858235836,-0.05510648712515831,-0.21283581852912903,-0.27811580896377563,-0.04410948604345322,0.3033769726753235,0.1707116812467575,-0.13583506643772125,0.006796535104513168,-0.02622557431459427,-0.1036803349852562,0.10989192128181458,0.09711058437824249,-0.06062610447406769,-0.10832802206277847,-0.07723695039749146,-0.002551265060901642,0.2199765294790268,-0.03384534269571304,0.013592815026640892,0.2117716372013092,-0.029422499239444733,0.03696371614933014,-0.010389326140284538,-0.02936325967311859,-0.1002827063202858,-0.015356792137026787,-0.013643760234117508,-0.05405722185969353,0.05917312204837799,-0.15063202381134033,0.028038805350661278,0.06608202308416367,-0.2426120638847351,0.1502169966697693,-0.016244959086179733,-0.021729283034801483,0.05537068098783493,0.037366244941949844,-0.11612820625305176,-0.021192431449890137,0.1952534019947052,-0.2804579734802246,0.2405010163784027,0.28289365768432617,-0.026851296424865723,0.11854653060436249,0.03817981854081154,0.09155528247356415,-0.0342697948217392,0.03150724247097969,-0.16372153162956238,-0.0614045113325119,-0.08884397149085999,0.02675773948431015,-0.011325032450258732,-0.006192314438521862,s02
